"year","site","canopy_both","canopy_introduced","canopy_NA","canopy_native","understory_","understory_both","understory_introduced","understory_NA","understory_native","canopy","understory","ABVI","ACHY","ADS","AG","AGGI2","AGOSE","AGROS2","AIAL","ALGAE","ALIN","ALMA12","ALTR7","AMAC2","AMAR2","AMARA","AMBL","AMBRO","AMCO","AMCO3","AMFR","AMHY","AMORP","AMPA","AMPS","ANCA10","ANDRO","ANNU","APCA","ARAD","ARAN7","ARCA14","ARDR4","ARFI2","ARIST","ARLU","ARPU","ARPU9","ARTEM","ASCLE","ASLAH2","ASOF","ASSP","ASSU2","ASTER","ATCA","ATCA2","ATMI2","BAHY","BAMU","BASA","BASA4","BASC5","BICE","BIFR","BOAR","BOBA2","BOCU","BOERH2","BOGR","BOGR2","BOSP","BOTO2","BOUTE","BRCA6","BREUC2","BRINI","BRJA","BROMU","CACA4","CADR","CAPE42","CAPR5","CAREX","CAUT","CHAL7","CHAMA15","CHENO","CHER2","CHFR3","CHGE","CHIN2","CHLE4","CHPR5","CHSP11","CHVE2","CHVI4","CHVI8","CIAR4","CIRSI","CIVU","CLCO2","CLLI2","COAR","COAR4","COCA5","COMP","CONYZ","CROTON","CRTE4","CRYPT","CUAR","CUFO","CYDA","CYIM2","CYOD","CYPER","DAGL","DALA3","DAWR2","DEIL","DESCU","DICOT","DISA","DISP","DIWI2","DIWI5","ECCR","ECHIN","ECHIN4","ECMUM","ELAN","ELCA4","ELEL","ELEL5","ELEOC","ELPA3","ELPS","ELTR7","ELYMU","EPCI","EPHE","EPILO","EQLA","EQUIS","ERACA","ERAGR","ERBE2","ERDI4","ERHY","ERIGE","ERIGE2","ERPE","ERPEM","EUDA5","EUDE4","EUOC4","EUPHO","FONE","FOPUP","FORB","FRAXINUS","FRVE2","FUNGI1","GACO5","GAMO5","GAPI","GAPU","GAURA","GAVI2","GLLE3","GRASS","GRASS1","GRSS","GUSA2","HEAN","HEAN3","HECI","HECU3","HELIA3","HENE4","HENE5","HEPE","HESPE11","HEVI4","HITR","HOJU","HYMEN4","IPLO","IPLO2","JUARL","JUBA","JUMO","JUNCU","JUSC2","JUTO","KAPA","KOSC","LACTU","LASE","LATAP","LEFUF","LELA2","LEMNA","LEOR","LINUM","LONIC","LYAM","LYCIU","LYCOP4","LYSA2","LYTO","MAAQ2","MACA","MACA2","MACHA","MAG","MAPIP","MAPIP4","MARE11","MEAL","MEAL2","MELIL","MENTZ","MEOF","MEOL","MESA","MG","MIGL","MINT","MINT1","MIRAB","MOAL","MORA","MOSQ","MOVE","MUAS","MUHLE","MUME2","MUTO2","NAHI","OECO2","OECU2","OEELH","OEELH2","OENOT","OEPA","ONAG","OPIM","OPPH","OPUNT","PACA6","PADI","PADI6","PAIN","PANIC","PAOB","PAQU2","PASM","PASP","PASPA2","PAVI5","PEAN","PECTI","PEHYS","PG","PHACE","PHAR3","PHAU7","PHCO","PHHE4","PHHE5","PHHI8","PHVI5","PHYSA","PIOP","PLANT","PLJA","POA","POCO","PODEW","POHA5","POHI6","POLA4","POMO5","POOL","POPR","PORT","PORTU","POVI9","PRLO","PRPU","PSSC6","PSST7","PYPA4","RACO3","RATA","RHTR","RIAU","RONE","ROPS","ROWO","RUCR","RUMEX","SAAB","SAAM2","SAEX","SAGIT","SAGO","SAKA","SALIX","SAPA8","SATR12","SCACO2","SCAM6","SCAR","SCAR7","SCHIZ4","SCHOE6","SCPA8","SCPH","SCPU10","SCTA2","SEED","SEFL3","SELE6","SENEC","SETAR","SEVI","SEVI4","SHRUB","SIIR","SISYM","SOAM","SOAR","SOAR2","SOAS","SOCA6","SOEL","SOHA","SOLAN","SOLID","SONCH","SONI","SONU2","SONU9","SOTR","SPAI","SPAN3","SPCO","SPCO4","SPCR","SPFL","SPFL2","SPGI","SPGR2","SPHAE","SPOR","SPORO","SPSA3","SPSC3","STIPA","SUAED","SYER","SYFAC","SYMPH4","SYPR5","TACH","TACH2","TAOF","TARA","TECA3","TECAO","THIN6","THPO4","THPO7","TILA2","TOAN","TRAGO","TRTE","TYDO","TYLA","TYPHA","UFS","UGS","ULPA","ULPU","UNID","UNIDF2","UNIDG1","UNIDG2","UNK","VEAN2","VETH","XANTH2","XASP2","XAST","YAD","YAG","YELAC","fl_gw_std","fl_gw_mean","fl_river_mean","fl_gw_high","post_gw_std","post_gw_mean","post_river_mean","growing_gw_std","growing_gw_mean","growing_river_mean","remain_gw_std","remain_gw_mean","remain_river_mean","pre_gw_std","pre_gw_mean","pre_river_mean","pre_gw_low","yr_gw_std","yr_gw_mean","yr_river_mean","yr_river_std","precip_std","precip_mean","precip_annual_sum","cott_sum","cott_mean","Will_sum","will_mean","ro_sum","ro_mean","elm_sum","elm_mean","sc_sum","sc_mean","wood_sum","wood_mean","max_wood","location","max_temp","mean_temp","min_temp","site.name","history","install_month","flood","fire","cleared","flood_status","flood_impact","fire_impact","cleared_impact","cleared_index","fire_severity","dbh_n","dbh_site_avg","age","neg_fl_gw_mean","neg_growing_gw_mean","neg_post_gw_mean","flood_magnitude"
2000,1,0,42.18,0,327.33,0,0,0.180000000000003,0.639999999999999,0.459999999999998,369.51,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.3,0.529999999999999,0,0,0,0,0,0,0,0,0.23,0,0.109999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0.180000000000003,0,0,0,0,0,0,0,0,0,0,0,0.00999999999999801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500000000000007,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.93,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03059925473573,250.366666666667,957,249,1.69705627484774,257.9,729.5,12.1570281456174,257.9,790.571428571429,13.9112664173084,263.55,665.75,14.7407598175942,270.9,829,287.6,16.9815117826489,266.791666666667,755.333333333333,201.51486899046,11.8056426320449,17.3482,173.482,189.007692307692,47.2519230769231,4.28461538461538,1.07115384615385,3.23076923076923,0.807692307692308,21.7307692307692,5.43269230769231,0.492307692307692,0.123076923076923,89.5692307692308,22.3923076923077,895.692307692308,"abq_valley",99,56.8,8,"Alameda","",3,0,0,0,"nonflood",0,0,0,0,0,32,431.25,"old",-250.366666666667,-257.9,-257.9,38.6
2000,2,0,22.81,0,270.9,0,1.42,11.23,0.170000000000005,33.07,293.71,45.89,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200000000000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.57,0,0,22.78,0,0,0,0,0,0,0,0,0,0,0,0.490000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170000000000005,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999999999999801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0.210000000000001,0,0,10.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699999999999985,0.449999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,3.43,1.17,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85014619508075,177.766666666667,966.666666666667,174.9,1.29046987566544,183.2125,733,4.12481565244638,180.970833333333,795.333333333333,1.90049335699969,184.175,624,9.32504468264541,187.408333333333,836.666666666667,196.75,6.97034220498143,184.813636363636,756.818181818182,211.991895213859,13.0228606267886,19.9027142857143,139.319,188.503418803419,47.1258547008547,0.629059829059829,0.157264957264957,3.59145299145299,0.897863247863248,0.0769230769230769,0.0192307692307692,0.0794871794871795,0.0198717948717949,27.708547008547,6.92713675213675,260.461538461538,"abq_valley",99,56.8,8,"Rio Grande Nature Center","",6,0,0,0,"nonflood",0,0,0,0,0,71,234.5070423,"mature",-177.766666666667,-180.970833333333,-183.2125,21.85
2000,3,1.6,49.36,0,272.6,0,0.109999999999999,0,0,210.54,323.56,210.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69,0,1.63,0,0.159999999999999,140.93,0,0,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21,0,0,1.05000000000001,0,0,0,0,0.109999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.76,0,0,0,15.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669999999999998,0,0,27.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11,0,0,0,0,0,0,0,62.14,0,13.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74343870436439,91.7666666666667,481,87.5,4.10121933088197,98.2,254,4.20543865556428,94.2714285714286,412,3.87943294825416,96.15,360.25,0.212132034355962,93.35,962,93.5,3.5097008419522,94.6,575.666666666667,270.475115082308,12.6705972136281,17.653,158.877,158.74358974359,39.6858974358974,11.5942307692308,2.89855769230769,0.0438034188034188,0.0109508547008547,3.73290598290598,0.933226495726496,0,0,37.825641025641,9.45641025641026,323.769230769231,"abq_valley",99,56.8,8,"Los Lunas","",10,0,0,0,"flood",0,0,0,0,0,5,790,"old",-91.7666666666667,-94.2714285714286,-98.2,6
2000,4,0,84.17,0,194.49,0,2.73,0.400000000000003,1.80999999999999,339.39,278.66,344.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7,0,0,0,1.82,0,0.16,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260000000000002,0.119999999999997,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0.0200000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,84.17,2.35,0,0,0,0,0,0,0,0,0,0,0.0100000000000016,0.670000000000006,0,0,0,0,0,0,0,0,0,0,0,23.1,0,0,0,0.0399999999999991,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199999999999999,0.409999999999993,0,0,0,0,0,80.1,0,0,0,0,0,0,0,0.00999999999999979,0,0,0,0,0,0,0,0,0,0,0,92.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260000000000005,0,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29,17.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989949493661271,92.33,461,92.26,6.36396103067893,102.1,314.5,5.74456844912363,96.8433333333333,414,5.88444276602863,99.1,390.5,4.83459753581758,80.7333333333333,944.666666666667,85.2,8.69009258241298,91.1509090909091,586.909090909091,268.356276075465,17.2338919173291,22.5482727272727,248.031,69.1871794871795,17.2967948717949,35.3794871794872,8.84487179487179,60.6111111111111,15.1527777777778,0,0,0,0,4.03846153846154,1.00961538461538,38.9230769230769,"abq_valley",99,56.8,8,"Belen","",2,0,0,0,"flood",1,0,0,0,0,100,25,"young",-92.33,-96.8433333333333,-102.1,-7.05999999999999
2000,6,0,67.71,0,60.19,0,0.940000000000002,96.2200000000001,0.0300000000000011,53.16,127.9,150.35,0,0.0399999999999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38000000000001,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,47.39,0,0.150000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87,0.0300000000000011,0,0,0,0,0.790000000000001,3.85000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30000000000001,0,0,0,0,0,0,0,0.0900000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799999999999983,0.380000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26000000000001,0,0,0,0,0,0,0,0.500000000000001,0,0,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16,0,0.00999999999999801,0.450000000000001,0.15,0,0,0,0,0,0,0,0,5.51,0,0,0,0,0,0,0,0,10.3,1.51000000000001,0,11.21,2.94000000000001,0,0.99,0,0,0.460000000000001,0.190000000000001,0.330000000000002,0,0,0,0,0,0,0,0,0,0,0,20.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44672163884061,112.533333333333,987,107.4,1.90918830920368,122.35,733,5.58300994088314,117.6,806.142857142857,2.05750658160146,121.4,670.5,NA,106.2,989,106.2,5.86685605754905,116.1,767.5,226.803512612423,14.8160521726316,26.622375,212.979,57.0576923076923,14.2644230769231,5.86153846153846,1.46538461538462,22.5346153846154,5.63365384615385,0.00769230769230769,0.00192307692307692,3.00769230769231,0.751923076923077,6.46346153846154,1.61586538461538,63.4615384615385,"abq_valley",99,56.8,8,"Savannah","Mowed",NA,0,0,1,"nonflood",0,0,1,1,0,24,76.04166667,"young",-112.533333333333,-117.6,-122.35,-1.2
2001,1,0,35.14,0,367.12,0,0,0.14,0,3.42,402.26,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0.0300000000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000000000001,0,0,0,0,0,0,0,0,0.919999999999995,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.78,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1619890700538,251.8,1297.33333333333,239.6,13.0284424433621,272.4125,448,13.9027949827843,261.375,820.571428571429,11.9613679366813,268.55625,463,14.5225112612569,279.766666666667,647,290.3,17.3796918398161,271.002083333333,726.583333333333,550.965179288019,7.33544322265037,8.80454545454545,96.85,145.161538461538,36.2903846153846,1.5,0.375,1.76153846153846,0.440384615384615,16.2,4.05,0.115384615384615,0.0288461538461538,93.4461538461538,23.3615384615385,934.461538461538,"abq_valley",98,56.9,11,"Alameda","",3,0,0,0,"nonflood",0,0,0,0,0,30,440,"old",-251.8,-261.375,-272.4125,50.7
2001,2,0,18.72,0,229.45,0,0.0899999999999999,12.82,0.240000000000002,59.43,248.17,72.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0.0999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.65,0,0,40.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240000000000002,0,0,14.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,12.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640000000000002,14.62,0,0,0,0,0,0,0.0899999999999999,0,0,0,0,0,0,0,0,0,0,0,2.06999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72863616701474,179.7,1204,174.3,0.707106781186548,187.2,473.5,4.82626741311099,183.942857142857,790.571428571429,0.419324854180303,187.125,480.5,7.17658228778389,191.766666666667,649,196.4,7.05215251633403,187.98125,717.75,467.937860093721,6.70448967619325,9.27272727272727,102,214.853846153846,53.7134615384615,0.0153846153846154,0.00384615384615385,4.11538461538461,1.02884615384615,0.00769230769230769,0.00192307692307692,0.0230769230769231,0.00576923076923077,2.53846153846154,0.634615384615385,25.3846153846154,"abq_valley",98,56.9,11,"Rio Grande Nature Center","",6,0,0,0,"nonflood",0,0,0,0,0,68,236.7647059,"mature",-179.7,-183.942857142857,-187.2,22.1
2001,3,1.82,62.06,0,341.04,0.27,0,0,0,233.57,404.92,233.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28999999999999,0,0,0,1.56,152.04,0,0,2.98999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.53,0.199999999999999,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,0,0,21.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.83,0,0,0,30.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,96.47,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,0,0.0799999999999983,0.0800000000000018,0.109999999999999,0,0,0,0,0,0,0,0,0,10.4014422076941,94.5,558.666666666667,82.8,8.55599205235722,108.75,206.5,10.0166052608846,102.128571428571,330.714285714286,5.16688171595467,107.85,159.75,3.12284058724318,99.6266666666667,597.666666666667,102.9,7.96470904374511,100.485833333333,444.75,299.148830395963,7.65443721581862,9.69090909090909,106.6,211.753846153846,52.9384615384615,25.3153846153846,6.32884615384615,2.36923076923077,0.592307692307692,7.50769230769231,1.87692307692308,0,0,36.3384615384615,9.08461538461538,363.384615384615,"abq_valley",98,56.9,11,"Los Lunas","",10,0,0,0,"flood",0,0,0,0,0,5,790,"old",-94.5,-102.128571428571,-108.75,20.1
2001,4,0,83.7,0,195.33,0.259999999999999,0.540000000000003,0.759999999999998,2.65,348.05,279.03,352.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73999999999998,0,0,0,0.950000000000006,0,0,0,0,0,0,0,0,0,0,0.540000000000003,7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589999999999996,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.7,2.11,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,19.24,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.0299999999999994,0.140000000000004,0,0,0,0,0,0,0,0,0,0.500000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899999999999999,0.34,0,0,0,1.13,0,0,0,0,0,0,106.55,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,76.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,92.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.38,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800000000000018,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139999999999999,0,0,0,0,0,0,0,0,18.8736147394539,89.3333333333333,558.666666666667,67.6,6.78822509939086,110.4,206.5,18.2495401116224,103.828571428571,330.714285714286,7.80512652043514,114.7,159.75,4.22532050066422,86.8666666666667,597.666666666667,90.8,15.7340299024025,97.6833333333333,444.75,299.148830395963,9.26657111761291,13.6694444444444,123.025,NA,18.4641025641026,NA,4.55527065527066,NA,14,NA,0,NA,3.15641025641026,0.656410256410256,0.218803418803419,6.53846153846154,"abq_valley",98,56.9,11,"Belen","",2,0,0,0,"flood",0,0,0,0,0,100,25,"young",-89.3333333333333,-103.828571428571,-110.4,23.2
